"Original XML Dita File","UUID"
"livefyre-master/src/t_build_the_ping.dita","3fe5eb13-15b5-46a1-99c1-04a8d95b4bf3"
"livefyre-master/src/t_pull_request_structure.dita","f2758c59-c485-4de4-9bbb-8059cb357490"
"livefyre-master/src/c_build_the_ping_for_pull_response.dita","d3c0429a-6fdb-4ac2-a295-dddd916e7f84"
"livefyre-master/src/c_your_identity_service_comp.dita","0cc3828a-8c40-4203-b673-dc47bd0a9a8e"
"livefyre-master/src/t_enable_livefyre_identity.dita","fbbd392f-8e35-4378-8f09-edd561fde853"
"livefyre-master/src/t_create_your_social_apps.dita","55dd3db5-aa9d-4b59-aa03-7a070612015f"
"livefyre-master/src/t_create_a_facebook_app_for_use_with_livefyre_identity.dita","d0d670c9-afa3-48c9-b9a2-d94a46d02d71"
"livefyre-master/src/t_create_a_google_project_for_use_with_livefyre_identity.dita","2d1a42f3-1bfc-43c5-974b-eaf460a105b3"
"livefyre-master/src/t_create_a_twitter_app_for_use_with_livefyre_identity.dita","7bc9e1a4-71ef-438e-a7d4-b970b3a1545c"
"livefyre-master/src/t_create_a_yahoo_app_for_use_with_livefyre_identity.dita","3d3fc55f-c3cf-4836-86f5-cc8606d5586c"
"livefyre-master/src/t_create_a_microsoft_live_id_app_for_use_with_livefyre_identity.dita","e84a3a6f-9a91-4a08-8969-f5c66ff506e3"
"livefyre-master/src/t_create_a_linkedin_app_for_use_with_livefyre_identity.dita","c93dbf23-c716-42d3-94a2-1fa8e53427da"
"livefyre-master/src/c_create_a_github_identity.dita","45bc7fb5-ca47-4825-82df-b7f46e4f191b"
"livefyre-master/src/t_using_studio_to_connect_your_social_apps_to_your_livefyre_implementation.dita","4eb14a71-f2fa-40b2-bae4-8c6a89807394"
"livefyre-master/src/t_add_livefyre.js_to_the_page.dita","93ae5634-d2f1-4cea-b0b9-a8a6dbecd383"
"livefyre-master/src/t_initialize_livefyre_identity.dita","7e89b34e-da15-4a92-a759-cb300e05a154"
"livefyre-master/src/c_emails_for_livefyre_identity.dita","64522178-78bb-4675-acf8-6fed501db4b8"
"livefyre-master/src/c_janrain_capture_backplane_comp.dita","01bef14e-4a23-43af-a15d-4dd0fb26ef1c"
"livefyre-master/src/c_importing_user_profiles.dita","e6df67df-d1d7-4b14-aef4-6858410a071c"
"livefyre-master/src/c_importing_content.dita","9a86e1e7-4a9a-43b6-a673-27b374f74cd6"
"livefyre-master/src/c_importing_ratings_and_reviews.dita","80d1ae5e-754c-411f-843e-f1406094b579"
"livefyre-master/src/c_methods_livefyre.dita","a12b6f59-56d4-4b7b-aaa0-daa9b754c6b9"
"livefyre-master/src/c_network_methods.dita","5813e6a7-7991-4108-bfa1-d8f6110a5d2b"
"livefyre-master/src/r_setssl_method.dita","95a27986-4fdd-4885-951e-f44ac19c775d"
"livefyre-master/src/r_buildlivefyretoken_method.dita","b7c4aa0d-2f1a-4b9e-a9ba-bf38e71e56e1"
"livefyre-master/src/r_builduserauthtoken_method.dita","2170d5d0-97bb-4874-a9e8-3344b528e9b2"
"livefyre-master/src/c_validatelivefyretoken_network_method.dita","372fdecb-b3eb-447d-b197-93c2148f9069"
"livefyre-master/src/r_setusersyncurl_method.dita","108a31da-23b2-4a19-a783-beb73096c1b6"
"livefyre-master/src/r_syncuser_method.dita","4a5b5e74-a4ba-4464-8432-a536f0812695"
"livefyre-master/src/r_geturn_method.dita","4e7de18a-3f8a-4a00-ba4d-ef76ab0c74d8"
"livefyre-master/src/r_geturnforuser_method.dita","e2e1d39e-c5cb-428d-b80f-fd9b8a1f5697"
"livefyre-master/src/r_getnetworkname_method.dita","411016da-5506-4f6a-b55a-dea02c972832"
"livefyre-master/src/r_getsite_method.dita","a52a31e2-652b-4f13-bbcd-7931e8a1bddc"
"livefyre-master/src/c_network_class_methods.dita","80ba64af-19c9-4ff7-b8dc-84ea7e0f0e28"
"livefyre-master/src/c_collection_methods.dita","65317288-1f97-41b3-b9c5-d4276a544193"
"livefyre-master/src/r_createorupdate_collection_method.dita","bae00c86-ed1e-4acc-a688-c2d7cf952444"
"livefyre-master/src/r_buildcollectionmetatoken_collection_method.dita","9a0dff41-5eba-4d10-a680-b6ccf873d909"
"livefyre-master/src/r_buildchecksum_collection_method.dita","c47277e8-4915-4fe8-9f9d-f341ec86832f"
"livefyre-master/src/t_getcollectioncontent_collection_method.dita","c1a9fcfe-f043-49ba-97a1-4072cc74c75b"
"livefyre-master/src/r_geturn_collection_method.dita","2f005b37-509d-4b72-9bb5-061a61033591"
"livefyre-master/src/c_site_methods.dita","e597dd76-0f9a-477d-9427-c7aa92670373"
"livefyre-master/src/r_buildblogcollection_site_method.dita","072d0bc4-f63d-4c80-bccb-2fd4291bfa47"
"livefyre-master/src/r_buildchatcollection_site_method.dita","7a377d41-d5f3-4613-b1cc-d8e61a2920a5"
"livefyre-master/src/r_buildcommentscollection_site_method.dita","8468a488-c299-46db-87e8-8a32c0f0a293"
"livefyre-master/src/r_buildcountingcollection_site_method.dita","af31f261-1b8e-48f8-ac26-ffcf7c3d8791"
"livefyre-master/src/r_buildratingscollection_site_method.dita","33e82736-ae23-4a9d-9bb4-e77f550e2c7b"
"livefyre-master/src/r_buildreviewscollection_site_method.dita","6a0a4cd9-91b2-454d-a394-4b3d349d2f4a"
"livefyre-master/src/r_buildsitenotescollection_site_method.dita","f2261499-e527-4ef0-b8b2-a8169e395260"
"livefyre-master/src/r_buildcollection_site_method.dita","e9015b0c-9d34-4b28-af5a-30cf7e0c9382"
"livefyre-master/src/r_geturn_site_method.dita","df92878b-69e7-4a42-b719-656dc24bdfe2"
"livefyre-master/src/c_libraries_examples.dita","626e00ec-b596-4160-af4e-659baac8bd52"
"livefyre-master/src/c_livefyre_ios_sdk.dita","a466b177-9248-4704-8a32-dab434fb1c3c"
"livefyre-master/src/c_android_sdk.dita","3509fe06-5f3a-4101-9369-8b49a42bdc91"
"livefyre-master/src/c_app-integratios-chat.xml","a54518e0-2fb6-47a6-9a7b-1f16d2210c9e"
"livefyre-master/src/c_comments_integration.dita","7c7fbf10-5c10-46b0-8887-bf2da44a22cb"
"livefyre-master/src/c_ads-in-comments-integration.xml","6c515ecf-d786-42fb-b62b-2794b1f0693a"
"livefyre-master/src/c_live_blog_integration.dita","82a69b62-4068-45d1-a1c8-53798395862c"
"livefyre-master/src/c_reviews_integration.dita","24b0c2bf-45c1-460e-a211-292c8a2d34fe"
"livefyre-master/src/c_sidenotes-integration.xml","624b94cd-a890-4129-8003-4537fea6d45e"
"livefyre-master/src/r_sidenotes_integration.dita","12765aed-bd76-4ae7-ae33-07f009c26222"
"livefyre-master/src/r_adding_sidenotes_to_a_page.dita","d4edb272-23d7-414f-8476-65caec7d3ab0"
"livefyre-master/src/r_app_events.dita","e86d94ff-5995-4de7-8577-a98375b2ebc4"
"livefyre-master/src/r_configuration_options.dita","3c1c70f3-37da-4a6a-a150-e1e063921487"
"livefyre-master/src/r_custom_styles.dita","6eb35d23-29fe-4520-b7c2-66baed8bb113"
"livefyre-master/src/r_custom_strings.dita","e6b9e203-6b4d-4999-a5ab-121d9d69f15d"
"livefyre-master/src/c_sidenotes_bookmarklet.dita","3bb3e008-0d88-46e6-ba8d-9c561f69c4c4"
"livefyre-master/src/r_sidenotes_implementation.dita","3163ae77-d07b-464f-9e0d-3873a931413f"
"livefyre-master/src/c_map_integration.dita","accc0af1-fa21-4ae4-a1a7-54d631afa6ce"
"livefyre-master/src/c_media_wall_integration.dita","65956677-4d8c-499d-aec2-864f360b1b5a"
"livefyre-master/src/c_trending_integration.dita","44e10b3b-24f2-439b-a315-4321988b9d2c"
"livefyre-master/src/c_change_display_options.dita","741cef23-20ad-4e84-80ba-35fa0ab05ef4"
"livefyre-master/src/c_css_classes.dita","f28a16d7-4790-41cd-a6ee-6916c8d3718b"
"livefyre-master/src/c_storify_css_classes.dita","b9313de0-e352-4fde-8ff8-f7ab22fc6312"
"livefyre-master/src/c_move_the_livefyre_logo.dita","fc92d20a-789e-45f8-8fab-0d46486087af"
"livefyre-master/src/c_restrict_media.dita","2e533e24-ef3a-4bc2-aaf4-cfddef8cb90e"
"livefyre-master/src/c_hide_app_elements.dita","34240022-071b-4f9c-b757-96bd9b4f961e"
"livefyre-master/src/c_change_mention_icon.dita","825fe655-775d-444d-aff5-27db07cb227d"
"livefyre-master/src/c_highlight_content.dita","536abf3b-4e47-4ade-aafd-1209a357c911"
"livefyre-master/src/c_date_time_stamp.dita","38ec991b-f688-4752-8b74-76f131f75738"
"livefyre-master/src/c_use_css_to_style_featured_content.dita","82ccafae-195c-4e07-b6d5-2d592a7dfbf0"
"livefyre-master/src/c_feature_apis.dita","08cc5e2e-d3c8-4ed0-b5cf-2c8f22e0bbba"
"livefyre-master/src/c_connecting_janrain_to_livefyre_using_authdelegate.dita","24b2724b-01b3-44ee-a102-282f20ca3714"
"livefyre-master/src/c_aggregated_featured_content_using_the_featured_apis.dita","25e02e8d-dc65-4ea6-a5af-43d4d054e1d9"
"livefyre-master/src/c_style_user_group_content.dita","17f110fa-dae4-4d8c-a6a8-1908c9b6a951"
"livefyre-master/src/c_adding_users_to_groups.dita","358ce0df-dc24-46a8-b957-999e51d691c2"
"livefyre-master/src/c_applying_custom_styles_.dita","f48c63e1-4b51-4a49-acd8-6cf3b086fd83"
"livefyre-master/src/t_add_custom_buttons.dita","fefddad4-0fa4-4e7d-ab52-06339c590922"
"livefyre-master/src/c_javascript_events.dita","c8ad88f9-6253-4f46-96fe-b91a92740b45"
"livefyre-master/src/c_javascript_events_for_visualization_apps.dita","d39d98c5-ecb1-4590-ad1e-169ff08fcdad"
"livefyre-master/src/c_javascript_events_media_wall.dita","c7dbb120-a981-4c28-ab00-0e9d63136aca"
"livefyre-master/src/c_javascript_events_for_conversation_apps.dita","100f618f-b48f-45e1-9103-b9f84f3ebffd"
"livefyre-master/src/c_embed_a_comments_app.dita","cab2681a-2fb6-422f-b194-f593c86a1ac0"
"livefyre-master/src/c_device_and_browser_support.dita","b7da9f62-6dca-4fcd-b0a3-1c66630eedeb"
"livefyre-master/src/c_twitter_display_requirements.dita","c8d1cc17-6847-4c20-add0-cda8da2dc06b"
"livefyre-master/src/c_use_livefyre_with_adobe_analytics.dita","5a60349b-bbd0-4069-9ba5-1a9278814bf8"
"livefyre-master/src/c_livefyre_analytics.dita","bd8faf8e-18f5-428d-a044-45c58f7288ee"
"livefyre-master/src/c_livefyre_analytics_events.dita","a1fab768-c8af-4830-9ff5-cb4495e42d61"
"livefyre-master/src/c_userprivacyoptout.dita","73312845-8a70-438f-8b65-b901a8f18400"
"livefyre-master/src/c_userprivacymaskdelegate.dita","31d26b6e-c038-462c-b45b-2820f11ca22e"
"livefyre-master/src/c_userprivacyvideowhitelist.dita","cc8c59b3-b941-45a4-89fd-3dbef6ee88c8"
"livefyre-master/src/t_display_comment_count.dita","67bce8a9-1429-4ecb-b274-4513cbe7e461"
"livefyre-master/src/c_enabling_social_sharing.dita","77cc5d0b-24ab-40b6-bead-e51196fa2182"
"livefyre-master/src/c_activity_stream.dita","0c981c83-d65e-4940-bc09-77873857b308"
"livefyre-master/src/c_bootstrap_html.dita","e290616a-94fa-4df8-8b1e-42068714798a"
"livefyre-master/src/c_multiple_collections.dita","c02b73f4-f5b4-4076-95d8-96b1a2d64292"
"livefyre-master/src/c_switch_core_app_types.dita","a75659aa-a62a-4735-97ca-25b254f7e337"
"livefyre-master/src/c_social_counter.dita","fe1dc742-9fbf-421b-bc00-392a2a4b7a91"
